Customer_ID,Order_Date,Order_ID,Channel,Product_Category,Order_Value,Is_Repeat_Purchase,Discount_Applied
C1573,2024-11-21,O58885,Paid Search,Moisturizers,30.4,False,20%
C2540,2024-11-21,O58886,Paid Social,Exfoliants,54.6,True,0%
C2879,2024-11-21,O58887,Influencer,Serums,55.0,False,0%
C16,2024-11-21,O58888,Email,Serums,44.0,False,20%
C3039,2024-11-21,O58889,Paid Social,Serums,55.0,False,0%
C8834,2024-11-21,O58891,Paid Search,Exfoliants,43.68,True,20%
C3917,2024-11-21,O58892,Paid Social,Serums,55.0,False,0%
C5688,2024-11-22,O58893,Organic Search,Cleansers,22.4,False,20%
C2598,2024-11-22,O58894,Organic Search,Exfoliants,54.6,False,0%
C8957,2024-11-22,O58896,Influencer,Exfoliants,54.6,False,0%
C8786,2024-11-22,O58899,Paid Social,Exfoliants,49.14,True,10%
C4884,2024-11-22,O58900,Organic Search,Cleansers,25.2,True,10%
C8819,2024-11-22,O58901,Paid Social,Cleansers,28.0,True,0%
C5923,2024-11-22,O58902,Organic Search,Cleansers,25.2,True,10%
C4743,2024-11-22,O58903,Organic Search,Moisturizers,34.2,True,10%
C6438,2024-11-22,O58904,Paid Social,Exfoliants,54.6,True,0%
C9079,2024-11-22,O58905,Paid Social,Cleansers,28.0,False,0%
C6458,2024-11-22,O58906,Influencer,Cleansers,25.2,False,10%
C3861,2024-11-22,O58907,Influencer,Serums,55.0,False,0%
C9973,2024-11-22,O58908,Paid Social,Moisturizers,38.0,False,0%
C8186,2024-11-22,O58909,Paid Social,Cleansers,28.0,True,0%
C3925,2024-11-22,O58910,Paid Social,Serums,55.0,True,0%
C567,2024-11-22,O58911,Paid Social,Cleansers,25.2,False,10%
C1605,2024-11-22,O58912,Organic Search,Cleansers,28.0,True,0%
C5213,2024-11-22,O58914,Paid Social,Exfoliants,54.6,False,0%
C5428,2024-11-22,O58915,Organic Search,Moisturizers,30.4,True,20%
C6200,2024-11-22,O58916,Paid Social,Moisturizers,38.0,True,0%
C6270,2024-11-22,O58918,Paid Search,Serums,49.5,True,10%
C986,2024-11-22,O58919,Paid Social,Exfoliants,54.6,False,0%
C6863,2024-11-22,O58920,Paid Search,Serums,55.0,True,0%
C5497,2024-11-22,O58921,Paid Social,Moisturizers,34.2,True,10%
C6222,2024-11-22,O58922,Email,Cleansers,28.0,False,0%
C1190,2024-11-22,O58923,Influencer,Exfoliants,49.14,False,10%
C8941,2024-11-22,O58924,Organic Search,Exfoliants,54.6,True,0%
C3619,2024-11-22,O58925,Email,Cleansers,28.0,False,0%
C5721,2024-11-22,O58926,Paid Social,Cleansers,25.2,False,10%
C2505,2024-11-22,O58927,Email,Serums,49.5,True,10%
C393,2024-11-23,O58930,Paid Social,Serums,55.0,False,0%
C5670,2024-11-23,O58931,Paid Search,Serums,44.0,False,20%
C7107,2024-11-23,O58932,Organic Search,Exfoliants,54.6,True,0%
C3644,2024-11-23,O58933,Paid Search,Serums,55.0,False,0%
C1082,2024-11-23,O58935,Paid Social,Moisturizers,30.4,True,20%
C2718,2024-11-23,O58936,Paid Social,Serums,55.0,True,0%
C95,2024-11-23,O58937,Email,Cleansers,22.4,True,20%
C8993,2024-11-23,O58938,Paid Social,Serums,55.0,True,0%
C7217,2024-11-23,O58940,Email,Exfoliants,54.6,True,0%
C6834,2024-11-23,O58941,Paid Search,Cleansers,22.4,False,20%
C5368,2024-11-23,O58942,Email,Exfoliants,54.6,False,0%
C2227,2024-11-23,O58943,Paid Social,Moisturizers,38.0,False,0%
C9844,2024-11-23,O58944,Paid Social,Cleansers,22.4,True,20%
C2766,2024-11-23,O58945,Organic Search,Serums,55.0,True,0%
C4106,2024-11-23,O58946,Paid Search,Moisturizers,34.2,True,10%
C3928,2024-11-23,O58947,Paid Search,Exfoliants,54.6,False,0%
C775,2024-11-23,O58948,Email,Moisturizers,30.4,False,20%
C3801,2024-11-23,O58949,Organic Search,Exfoliants,54.6,False,0%
C9767,2024-11-23,O58950,Paid Search,Exfoliants,43.68,False,20%
C9211,2024-11-23,O58951,Email,Serums,55.0,True,0%
C3683,2024-11-23,O58952,Influencer,Exfoliants,49.14,False,10%
C767,2024-11-23,O58954,Organic Search,Moisturizers,38.0,False,0%
C938,2024-11-23,O58955,Email,Exfoliants,49.14,True,10%
C9307,2024-11-23,O58959,Paid Social,Cleansers,28.0,True,0%
C4120,2024-11-23,O58960,Email,Cleansers,28.0,True,0%
C4198,2024-11-23,O58961,Organic Search,Exfoliants,43.68,False,20%
C4540,2024-11-23,O58962,Influencer,Exfoliants,54.6,True,0%
C6634,2024-11-23,O58964,Organic Search,Cleansers,28.0,False,0%
C6452,2024-11-23,O58965,Organic Search,Cleansers,28.0,True,0%
C7700,2024-11-23,O58966,Paid Social,Cleansers,25.2,True,10%
C8901,2024-11-23,O58967,Paid Social,Exfoliants,49.14,True,10%
C8210,2024-11-23,O58968,Paid Search,Exfoliants,43.68,True,20%
C5981,2024-11-23,O58970,Paid Social,Cleansers,28.0,True,0%
C5384,2024-11-23,O58971,Organic Search,Exfoliants,54.6,True,0%
C7055,2024-11-23,O58972,Organic Search,Exfoliants,49.14,False,10%
C3556,2024-11-24,O58973,Paid Search,Cleansers,28.0,True,0%
C7699,2024-11-24,O58974,Organic Search,Exfoliants,54.6,True,0%
C9069,2024-11-24,O58975,Paid Social,Exfoliants,54.6,False,0%
C4385,2024-11-24,O58976,Paid Social,Moisturizers,30.4,False,20%
C3769,2024-11-24,O58977,Email,Cleansers,28.0,True,0%
C5864,2024-11-24,O58978,Paid Social,Exfoliants,49.14,True,10%
C6507,2024-11-24,O58979,Paid Social,Serums,44.0,True,20%
C3084,2024-11-24,O58980,Paid Social,Moisturizers,30.4,True,20%
C3879,2024-11-24,O58981,Paid Social,Moisturizers,38.0,True,0%
C4161,2024-11-24,O58982,Paid Search,Serums,44.0,False,20%
C4991,2024-11-24,O58983,Organic Search,Exfoliants,49.14,True,10%
C9642,2024-11-24,O58985,Influencer,Cleansers,22.4,False,20%
C7518,2024-11-24,O58986,Organic Search,Serums,55.0,True,0%
C5512,2024-11-24,O58987,Paid Search,Moisturizers,38.0,True,0%
C6307,2024-11-24,O58988,Paid Social,Moisturizers,34.2,False,10%
C4110,2024-11-24,O58989,Paid Social,Exfoliants,43.68,False,20%
C6578,2024-11-24,O58990,Organic Search,Moisturizers,34.2,False,10%
C839,2024-11-24,O58991,Organic Search,Serums,55.0,False,0%
C1795,2024-11-24,O58992,Paid Search,Exfoliants,43.68,False,20%
C7034,2024-11-24,O58993,Paid Search,Exfoliants,54.6,True,0%
C7763,2024-11-24,O58994,Email,Moisturizers,30.4,True,20%
C8239,2024-11-24,O58995,Paid Search,Exfoliants,49.14,True,10%
C6953,2024-11-24,O58996,Influencer,Exfoliants,54.6,False,0%
C5248,2024-11-24,O58997,Organic Search,Cleansers,28.0,False,0%
C5050,2024-11-24,O58998,Email,Cleansers,28.0,False,0%
C5437,2024-11-24,O58999,Organic Search,Exfoliants,49.14,False,10%
C7817,2024-11-24,O59001,Paid Search,Exfoliants,54.6,True,0%
C2724,2024-11-25,O59002,Email,Serums,49.5,False,10%
C8750,2024-11-25,O59003,Organic Search,Moisturizers,38.0,False,0%
C9461,2024-11-25,O59004,Influencer,Exfoliants,49.14,True,10%
C6625,2024-11-25,O59005,Paid Social,Exfoliants,54.6,True,0%
C5697,2024-11-25,O59006,Paid Search,Exfoliants,54.6,False,0%
C6028,2024-11-25,O59007,Paid Social,Serums,55.0,False,0%
C4557,2024-11-25,O59008,Paid Social,Moisturizers,38.0,False,0%
C8678,2024-11-25,O59009,Paid Social,Exfoliants,43.68,True,20%
C358,2024-11-25,O59010,Organic Search,Cleansers,25.2,True,10%
C5005,2024-11-25,O59012,Paid Social,Cleansers,25.2,True,10%
C594,2024-11-25,O59013,Email,Exfoliants,54.6,False,0%
C3907,2024-11-25,O59014,Email,Moisturizers,38.0,True,0%
C6928,2024-11-25,O59015,Paid Social,Serums,55.0,True,0%
C9950,2024-11-25,O59016,Organic Search,Exfoliants,49.14,True,10%
C2644,2024-11-25,O59017,Paid Social,Exfoliants,49.14,False,10%
C5410,2024-11-25,O59018,Paid Search,Exfoliants,54.6,True,0%
C3378,2024-11-25,O59019,Paid Search,Exfoliants,49.14,False,10%
C7954,2024-11-25,O59020,Paid Search,Serums,55.0,True,0%
C1883,2024-11-25,O59021,Email,Serums,49.5,True,10%
C3194,2024-11-25,O59022,Email,Exfoliants,43.68,False,20%
C5271,2024-11-25,O59023,Influencer,Exfoliants,43.68,False,20%
C8336,2024-11-25,O59024,Influencer,Exfoliants,49.14,True,10%
C3988,2024-11-25,O59025,Influencer,Exfoliants,54.6,False,0%
C981,2024-11-25,O59026,Email,Exfoliants,43.68,True,20%
C2341,2024-11-25,O59027,Organic Search,Serums,55.0,True,0%
C7048,2024-11-25,O59028,Paid Search,Exfoliants,54.6,False,0%
C5306,2024-11-25,O59029,Paid Social,Exfoliants,49.14,False,10%
C1751,2024-11-25,O59030,Organic Search,Moisturizers,34.2,False,10%
C4214,2024-11-25,O59031,Paid Social,Moisturizers,38.0,True,0%
C965,2024-11-25,O59032,Paid Social,Cleansers,22.4,False,20%
C6702,2024-11-25,O59033,Paid Search,Moisturizers,38.0,False,0%
C7870,2024-11-26,O59034,Email,Cleansers,28.0,False,0%
C2552,2024-11-26,O59035,Email,Exfoliants,49.14,False,10%
C7680,2024-11-26,O59036,Paid Social,Exfoliants,49.14,True,10%
C5338,2024-11-26,O59037,Paid Social,Moisturizers,34.2,False,10%
C2924,2024-11-26,O59038,Influencer,Exfoliants,49.14,True,10%
C9954,2024-11-26,O59039,Influencer,Serums,55.0,False,0%
C8975,2024-11-26,O59040,Paid Search,Exfoliants,49.14,True,10%
C7568,2024-11-26,O59041,Organic Search,Moisturizers,38.0,True,0%
C7183,2024-11-26,O59042,Paid Social,Serums,55.0,True,0%
C1178,2024-11-26,O59043,Organic Search,Moisturizers,38.0,False,0%
C1094,2024-11-26,O59044,Paid Social,Exfoliants,54.6,True,0%
C7906,2024-11-26,O59045,Paid Social,Exfoliants,43.68,False,20%
C6291,2024-11-26,O59046,Email,Moisturizers,34.2,False,10%
C735,2024-11-26,O59047,Paid Search,Exfoliants,54.6,False,0%
C3028,2024-11-26,O59049,Organic Search,Cleansers,28.0,True,0%
C7722,2024-11-26,O59050,Paid Social,Moisturizers,38.0,False,0%
C909,2024-11-26,O59051,Email,Serums,55.0,True,0%
C7135,2024-11-26,O59052,Organic Search,Exfoliants,49.14,False,10%
C5314,2024-11-26,O59053,Paid Social,Serums,55.0,False,0%
C1867,2024-11-26,O59054,Paid Search,Exfoliants,49.14,True,10%
C3626,2024-11-26,O59055,Paid Social,Serums,44.0,False,20%
C8202,2024-11-26,O59056,Paid Search,Moisturizers,38.0,False,0%
C198,2024-11-26,O59057,Organic Search,Moisturizers,38.0,True,0%
C525,2024-11-26,O59058,Influencer,Exfoliants,54.6,True,0%
C3664,2024-11-26,O59059,Organic Search,Moisturizers,30.4,False,20%
C9177,2024-11-26,O59060,Organic Search,Exfoliants,43.68,False,20%
C5699,2024-11-26,O59062,Paid Search,Moisturizers,38.0,False,0%
C2564,2024-11-26,O59063,Paid Search,Exfoliants,49.14,True,10%
C8710,2024-11-26,O59064,Organic Search,Serums,55.0,True,0%
C2076,2024-11-26,O59065,Email,Exfoliants,49.14,False,10%
C9545,2024-11-26,O59066,Email,Moisturizers,34.2,False,10%
C6540,2024-11-27,O59068,Paid Social,Exfoliants,54.6,True,0%
C3066,2024-11-27,O59069,Paid Social,Exfoliants,54.6,True,0%
C7907,2024-11-27,O59070,Email,Moisturizers,30.4,True,20%
C8536,2024-11-27,O59072,Paid Social,Exfoliants,54.6,True,0%
C7444,2024-11-27,O59073,Email,Exfoliants,43.68,True,20%
C5477,2024-11-27,O59074,Organic Search,Cleansers,28.0,True,0%
C8070,2024-11-27,O59075,Organic Search,Cleansers,28.0,False,0%
C4405,2024-11-27,O59076,Organic Search,Cleansers,28.0,False,0%
C6172,2024-11-27,O59077,Paid Social,Cleansers,25.2,True,10%
C7071,2024-11-27,O59078,Email,Cleansers,22.4,False,20%
C2090,2024-11-27,O59079,Email,Serums,44.0,True,20%
C7368,2024-11-27,O59080,Paid Social,Serums,55.0,False,0%
C40,2024-11-27,O59081,Paid Social,Exfoliants,54.6,False,0%
C9103,2024-11-27,O59083,Paid Search,Moisturizers,38.0,True,0%
C7331,2024-11-27,O59084,Email,Moisturizers,34.2,True,10%
C9855,2024-11-27,O59086,Paid Social,Serums,49.5,False,10%
C297,2024-11-27,O59087,Paid Social,Exfoliants,49.14,True,10%
C196,2024-11-27,O59088,Paid Social,Serums,44.0,True,20%
C685,2024-11-27,O59089,Organic Search,Exfoliants,54.6,True,0%
C4631,2024-11-27,O59090,Paid Search,Cleansers,22.4,True,20%
C6172,2024-11-27,O59092,Influencer,Serums,55.0,True,0%
C8491,2024-11-27,O59093,Paid Search,Serums,44.0,True,20%
C9689,2024-11-27,O59094,Paid Search,Serums,44.0,False,20%
C3866,2024-11-27,O59095,Influencer,Cleansers,25.2,True,10%
C9313,2024-11-27,O59096,Paid Social,Cleansers,28.0,True,0%
C5681,2024-11-27,O59099,Paid Search,Moisturizers,38.0,False,0%
C2601,2024-11-27,O59100,Paid Social,Moisturizers,38.0,True,0%
C8344,2024-11-27,O59101,Email,Serums,55.0,False,0%
C5260,2024-11-27,O59102,Paid Search,Moisturizers,38.0,False,0%
C9482,2024-11-27,O59103,Paid Social,Cleansers,28.0,False,0%
C1966,2024-11-27,O59105,Email,Exfoliants,54.6,True,0%
C5659,2024-11-27,O59107,Email,Exfoliants,43.68,False,20%
C9336,2024-11-27,O59108,Paid Search,Exfoliants,49.14,True,10%
C6520,2024-11-27,O59109,Paid Social,Cleansers,28.0,False,0%
C9234,2024-11-27,O59110,Email,Cleansers,22.4,False,20%
C2083,2024-11-27,O59111,Email,Cleansers,22.4,True,20%
C4444,2024-11-27,O59112,Email,Moisturizers,34.2,True,10%
C6317,2024-11-28,O59113,Paid Social,Moisturizers,38.0,False,0%
C3565,2024-11-28,O59114,Paid Search,Exfoliants,43.68,True,20%
C5949,2024-11-28,O59115,Organic Search,Exfoliants,54.6,True,0%
C8258,2024-11-28,O59116,Paid Search,Serums,44.0,True,20%
C3279,2024-11-28,O59117,Paid Search,Exfoliants,43.68,True,20%
C2307,2024-11-28,O59119,Paid Search,Exfoliants,49.14,False,10%
C6277,2024-11-28,O59121,Organic Search,Serums,55.0,False,0%
C9797,2024-11-28,O59122,Organic Search,Cleansers,28.0,True,0%
C2675,2024-11-28,O59123,Paid Social,Exfoliants,54.6,False,0%
C2852,2024-11-28,O59124,Organic Search,Cleansers,28.0,False,0%
C8724,2024-11-28,O59125,Paid Social,Serums,49.5,False,10%
C5643,2024-11-28,O59126,Influencer,Serums,55.0,False,0%
C9192,2024-11-28,O59127,Email,Serums,55.0,False,0%
C2199,2024-11-28,O59128,Email,Cleansers,22.4,True,20%
C8146,2024-11-28,O59129,Paid Social,Moisturizers,38.0,False,0%
C9242,2024-11-28,O59130,Paid Social,Moisturizers,38.0,False,0%
C6334,2024-11-28,O59131,Paid Search,Exfoliants,54.6,True,0%
C3658,2024-11-28,O59132,Email,Serums,55.0,False,0%
C4619,2024-11-28,O59133,Paid Search,Serums,55.0,False,0%
C3555,2024-11-28,O59134,Paid Social,Cleansers,25.2,True,10%
C7065,2024-11-28,O59135,Email,Serums,44.0,False,20%
C9390,2024-11-28,O59136,Paid Search,Moisturizers,38.0,False,0%
C7969,2024-11-28,O59137,Influencer,Exfoliants,54.6,False,0%
C2225,2024-11-28,O59138,Email,Serums,55.0,True,0%
C8950,2024-11-28,O59141,Organic Search,Serums,49.5,True,10%
C3633,2024-11-28,O59142,Paid Social,Moisturizers,30.4,False,20%
C2335,2024-11-28,O59143,Paid Social,Cleansers,28.0,False,0%
C2125,2024-11-28,O59144,Paid Social,Cleansers,22.4,False,20%
C8070,2024-11-28,O59145,Organic Search,Serums,55.0,True,0%
C4133,2024-11-28,O59146,Organic Search,Serums,55.0,True,0%
C8539,2024-11-28,O59147,Organic Search,Exfoliants,54.6,True,0%
C4620,2024-11-28,O59148,Organic Search,Exfoliants,54.6,False,0%
C6201,2024-11-28,O59149,Paid Social,Cleansers,22.4,True,20%
C8753,2024-11-28,O59150,Organic Search,Moisturizers,30.4,False,20%
C2890,2024-11-28,O59151,Email,Cleansers,25.2,False,10%
C4676,2024-11-28,O59152,Organic Search,Moisturizers,34.2,True,10%
C9632,2024-11-28,O59153,Email,Cleansers,25.2,True,10%
C9734,2024-11-28,O59154,Paid Social,Serums,55.0,True,0%
C2911,2024-11-28,O59156,Organic Search,Cleansers,25.2,False,10%
C895,2024-11-28,O59157,Paid Social,Moisturizers,38.0,True,0%
C6674,2024-11-28,O59158,Paid Social,Exfoliants,49.14,False,10%
C7770,2024-11-28,O59159,Paid Search,Exfoliants,49.14,False,10%
C9331,2024-11-28,O59161,Organic Search,Exfoliants,49.14,False,10%
C3684,2024-11-29,O59162,Email,Exfoliants,49.14,True,10%
C5375,2024-11-29,O59163,Influencer,Exfoliants,49.14,False,10%
C1060,2024-11-29,O59164,Paid Social,Exfoliants,49.14,True,10%
C3223,2024-11-29,O59167,Organic Search,Serums,55.0,True,0%
C5785,2024-11-29,O59168,Paid Social,Moisturizers,30.4,False,20%
C2519,2024-11-29,O59170,Email,Serums,55.0,True,0%
C1765,2024-11-29,O59174,Paid Social,Exfoliants,49.14,False,10%
C2859,2024-11-29,O59178,Organic Search,Serums,49.5,True,10%
C9653,2024-11-29,O59179,Influencer,Exfoliants,49.14,True,10%
C2106,2024-11-29,O59180,Paid Search,Moisturizers,38.0,True,0%
C736,2024-11-29,O59181,Influencer,Exfoliants,54.6,True,0%
C9607,2024-11-29,O59182,Organic Search,Serums,55.0,True,0%
C3558,2024-11-29,O59183,Email,Exfoliants,49.14,False,10%
C7931,2024-11-29,O59185,Organic Search,Cleansers,22.4,True,20%
C2132,2024-11-29,O59186,Organic Search,Moisturizers,38.0,True,0%
C9672,2024-11-29,O59188,Organic Search,Cleansers,28.0,True,0%
C7822,2024-11-29,O59189,Paid Social,Moisturizers,34.2,True,10%
C489,2024-11-29,O59190,Influencer,Exfoliants,43.68,False,20%
C9445,2024-11-29,O59191,Paid Search,Exfoliants,54.6,False,0%
C6440,2024-11-30,O59192,Email,Moisturizers,34.2,False,10%
C8152,2024-11-30,O59193,Email,Exfoliants,54.6,True,0%
C1477,2024-11-30,O59194,Organic Search,Serums,55.0,False,0%
C3773,2024-11-30,O59195,Organic Search,Exfoliants,49.14,False,10%
C4014,2024-11-30,O59196,Email,Serums,55.0,True,0%
C5706,2024-11-30,O59197,Email,Exfoliants,43.68,True,20%
C6222,2024-11-30,O59199,Organic Search,Exfoliants,54.6,True,0%
C9179,2024-11-30,O59200,Email,Serums,49.5,False,10%
C2882,2024-11-30,O59201,Organic Search,Cleansers,25.2,False,10%
C7558,2024-11-30,O59202,Email,Exfoliants,49.14,True,10%
C9954,2024-11-30,O59204,Paid Social,Exfoliants,43.68,True,20%
C1759,2024-11-30,O59205,Email,Exfoliants,43.68,True,20%
C7232,2024-11-30,O59206,Paid Social,Serums,55.0,True,0%
C9505,2024-11-30,O59207,Email,Cleansers,28.0,True,0%
C271,2024-11-30,O59209,Paid Social,Exfoliants,54.6,False,0%
C1936,2024-11-30,O59210,Email,Cleansers,25.2,False,10%
C6371,2024-11-30,O59211,Paid Social,Exfoliants,54.6,True,0%
C909,2024-11-30,O59212,Email,Moisturizers,34.2,True,10%
C1482,2024-11-30,O59213,Paid Social,Serums,49.5,True,10%
C3202,2024-11-30,O59214,Email,Serums,55.0,True,0%
C4037,2024-11-30,O59215,Paid Search,Exfoliants,54.6,True,0%
C2674,2024-11-30,O59216,Email,Exfoliants,49.14,False,10%
C8915,2024-11-30,O59217,Organic Search,Exfoliants,49.14,True,10%
C5483,2024-11-30,O59218,Organic Search,Exfoliants,49.14,True,10%
C7770,2024-11-30,O59219,Paid Social,Cleansers,25.2,True,10%
C8997,2024-11-30,O59221,Paid Social,Moisturizers,38.0,False,0%
C814,2024-11-30,O59222,Paid Search,Exfoliants,54.6,True,0%
C1719,2024-11-30,O59223,Paid Social,Cleansers,25.2,True,10%
C3196,2024-11-30,O59224,Organic Search,Exfoliants,54.6,False,0%
C1055,2024-11-30,O59225,Paid Social,Serums,44.0,True,20%
C4705,2024-11-30,O59226,Paid Social,Exfoliants,54.6,False,0%
C6135,2024-11-30,O59228,Paid Social,Exfoliants,49.14,False,10%
C9831,2024-11-30,O59230,Paid Social,Cleansers,28.0,True,0%
C7163,2024-11-30,O59232,Paid Social,Serums,55.0,True,0%
C2423,2024-11-30,O59233,Organic Search,Moisturizers,38.0,True,0%
C3651,2024-11-30,O59234,Email,Exfoliants,54.6,True,0%
C7190,2024-11-30,O59235,Organic Search,Exfoliants,54.6,True,0%
C5747,2024-12-01,O59236,Email,Exfoliants,54.6,False,0%
C7937,2024-12-01,O59237,Influencer,Exfoliants,49.14,False,10%
C8173,2024-12-01,O59238,Paid Social,Exfoliants,54.6,True,0%
C555,2024-12-01,O59239,Organic Search,Cleansers,25.2,False,10%
C1683,2024-12-01,O59240,Email,Moisturizers,38.0,True,0%
C8845,2024-12-01,O59242,Organic Search,Exfoliants,54.6,True,0%
C197,2024-12-01,O59244,Paid Social,Cleansers,28.0,True,0%
C9111,2024-12-01,O59245,Email,Moisturizers,38.0,True,0%
C8059,2024-12-01,O59246,Email,Exfoliants,54.6,False,0%
C1301,2024-12-01,O59247,Paid Search,Exfoliants,43.68,True,20%
C6993,2024-12-01,O59248,Organic Search,Moisturizers,34.2,True,10%
C4845,2024-12-01,O59249,Organic Search,Exfoliants,43.68,True,20%
C3834,2024-12-01,O59250,Paid Social,Exfoliants,54.6,False,0%
C2424,2024-12-01,O59252,Paid Social,Moisturizers,34.2,True,10%
C2790,2024-12-01,O59253,Organic Search,Serums,55.0,False,0%
C9,2024-12-01,O59254,Paid Social,Exfoliants,54.6,True,0%
C8172,2024-12-01,O59255,Paid Social,Moisturizers,38.0,False,0%
C4137,2024-12-01,O59257,Organic Search,Serums,55.0,False,0%
C7835,2024-12-01,O59258,Email,Serums,55.0,False,0%
C9752,2024-12-01,O59259,Paid Social,Exfoliants,49.14,True,10%
C7388,2024-12-01,O59260,Paid Social,Moisturizers,38.0,False,0%
C9374,2024-12-01,O59261,Organic Search,Serums,55.0,False,0%
C1882,2024-12-01,O59262,Paid Search,Cleansers,25.2,True,10%
C7229,2024-12-01,O59264,Paid Search,Exfoliants,49.14,False,10%
C4907,2024-12-01,O59265,Organic Search,Exfoliants,49.14,True,10%
C5935,2024-12-01,O59266,Organic Search,Cleansers,25.2,True,10%
C8770,2024-12-01,O59267,Paid Social,Exfoliants,43.68,False,20%
C9846,2024-12-01,O59268,Influencer,Cleansers,28.0,True,0%
C5246,2024-12-01,O59269,Paid Social,Exfoliants,54.6,True,0%
C7920,2024-12-01,O59270,Paid Social,Exfoliants,54.6,True,0%
C2321,2024-12-01,O59271,Paid Social,Exfoliants,54.6,True,0%
C6284,2024-12-02,O59272,Influencer,Cleansers,22.4,False,20%
C1334,2024-12-02,O59273,Influencer,Serums,44.0,True,20%
C7686,2024-12-02,O59274,Paid Social,Exfoliants,43.68,False,20%
C8813,2024-12-02,O59275,Email,Cleansers,25.2,False,10%
C9743,2024-12-02,O59276,Paid Social,Serums,44.0,False,20%
C5304,2024-12-02,O59277,Paid Search,Exfoliants,54.6,True,0%
C1857,2024-12-02,O59278,Organic Search,Exfoliants,49.14,False,10%
C4660,2024-12-02,O59279,Paid Social,Serums,55.0,False,0%
C3672,2024-12-02,O59280,Paid Social,Moisturizers,38.0,False,0%
C2060,2024-12-02,O59281,Email,Serums,55.0,True,0%
C2208,2024-12-02,O59282,Paid Social,Cleansers,22.4,True,20%
C6659,2024-12-02,O59283,Paid Social,Cleansers,22.4,True,20%
C3191,2024-12-02,O59284,Email,Exfoliants,43.68,False,20%
C5141,2024-12-02,O59285,Influencer,Moisturizers,34.2,False,10%
C330,2024-12-02,O59286,Paid Search,Moisturizers,38.0,False,0%
C3046,2024-12-02,O59287,Paid Search,Cleansers,28.0,False,0%
C2,2024-12-02,O59288,Organic Search,Exfoliants,49.14,True,10%
C5329,2024-12-02,O59289,Paid Search,Exfoliants,43.68,True,20%
C2397,2024-12-02,O59290,Email,Serums,44.0,False,20%
C7620,2024-12-02,O59291,Email,Exfoliants,54.6,True,0%
C7682,2024-12-02,O59292,Organic Search,Exfoliants,43.68,False,20%
C9329,2024-12-02,O59294,Influencer,Exfoliants,54.6,True,0%
C5489,2024-12-02,O59295,Influencer,Serums,49.5,True,10%
C4790,2024-12-02,O59296,Paid Social,Exfoliants,54.6,True,0%
C2302,2024-12-02,O59297,Paid Search,Cleansers,25.2,False,10%
C2982,2024-12-02,O59299,Paid Search,Cleansers,28.0,False,0%
C7351,2024-12-02,O59300,Organic Search,Exfoliants,54.6,False,0%
C258,2024-12-02,O59301,Paid Social,Exfoliants,54.6,False,0%
C5755,2024-12-02,O59302,Organic Search,Cleansers,28.0,False,0%
C5235,2024-12-02,O59303,Paid Social,Exfoliants,49.14,True,10%
C7247,2024-12-02,O59304,Paid Social,Moisturizers,38.0,True,0%
C562,2024-12-02,O59306,Influencer,Serums,55.0,False,0%
C8108,2024-12-02,O59307,Paid Social,Exfoliants,54.6,True,0%
C7819,2024-12-02,O59309,Paid Social,Exfoliants,43.68,False,20%
C2977,2024-12-02,O59312,Paid Social,Cleansers,28.0,False,0%
C6360,2024-12-02,O59313,Organic Search,Exfoliants,49.14,False,10%
C1830,2024-12-03,O59315,Paid Social,Moisturizers,34.2,True,10%
C6982,2024-12-03,O59317,Paid Search,Exfoliants,43.68,True,20%
C8671,2024-12-03,O59318,Organic Search,Cleansers,28.0,True,0%
C4274,2024-12-03,O59319,Paid Search,Exfoliants,43.68,False,20%
C6965,2024-12-03,O59320,Email,Serums,44.0,True,20%
C6780,2024-12-03,O59322,Paid Social,Exfoliants,54.6,True,0%
C5733,2024-12-03,O59323,Paid Search,Exfoliants,54.6,False,0%
C5360,2024-12-03,O59324,Paid Social,Moisturizers,38.0,True,0%
C7241,2024-12-03,O59325,Organic Search,Serums,55.0,True,0%
C196,2024-12-03,O59326,Paid Social,Cleansers,25.2,True,10%
C8736,2024-12-03,O59327,Paid Search,Serums,49.5,True,10%
C423,2024-12-03,O59328,Paid Search,Moisturizers,30.4,True,20%
C5895,2024-12-03,O59330,Email,Serums,55.0,False,0%
C349,2024-12-03,O59331,Paid Social,Moisturizers,38.0,True,0%
C4691,2024-12-03,O59332,Paid Social,Cleansers,28.0,False,0%
C4964,2024-12-03,O59333,Paid Search,Cleansers,28.0,True,0%
C8569,2024-12-03,O59334,Paid Search,Exfoliants,49.14,True,10%
C1878,2024-12-03,O59335,Paid Social,Serums,49.5,True,10%
C5838,2024-12-03,O59337,Paid Social,Cleansers,22.4,False,20%
C5501,2024-12-03,O59338,Paid Search,Cleansers,25.2,True,10%
C9621,2024-12-03,O59339,Paid Social,Serums,55.0,True,0%
C9351,2024-12-03,O59340,Paid Search,Cleansers,25.2,True,10%
C5707,2024-12-03,O59342,Paid Search,Moisturizers,34.2,False,10%
C8294,2024-12-03,O59343,Influencer,Moisturizers,38.0,True,0%
C6452,2024-12-03,O59344,Paid Social,Cleansers,28.0,True,0%
C2296,2024-12-03,O59345,Email,Exfoliants,54.6,False,0%
C8356,2024-12-03,O59346,Influencer,Cleansers,28.0,True,0%
C3620,2024-12-03,O59347,Paid Social,Cleansers,25.2,True,10%
C6668,2024-12-04,O59349,Organic Search,Cleansers,25.2,False,10%
